,0,1,label
1730,Baby good night 편하게 누워 봐 팔을 베고서 눈을 감아 봐 아무 생각도 하지 말고 눈을 감고 이 노래를 들어봐 편하게 잠들었으면 하는 마음을 담았으니까 오늘은 좋은 꿈만 꾸길 Oh ahOh ahOh ahOh ahOh ahOh ahOh ahBaby good night 편하게 누워 봐 팔을 베고서 눈을 감아 봐 아무 생각도 하지 말고 눈을 감고 이 노래를 들어봐 편하게 잠들었으면 하는 마음을 담았으니까 오늘은 좋은 꿈만 꾸길,활력,12
1731,Just say that you fooled meI can’t hear anything and II'm still hesitatingWith all these empty starsI could even swimand swim to get to youI don’t care if I go drowning drowntill I find youso if you're floating on this orbitcome just fully fill my emptinessand Icannot explainhow deep is this lonelinessand I wantto chill for a whilewith you on this cloud likewhen we tip toe to the moonand dive to the deepest sea aynow I can say thatI love you to deathI I I,활력,12
1732,sippin’ some waters in the morning 창밖에 비치는 햇살이 어제의 멍 울을 씻겨 고맙던 너 저물어 가는 하루 끝에 손잡아 준 너 always i think about you baby you're my forestbaby you're the only place for rest for me it doesn’t matter where we arebaby you're my reasonbaby you change me like the season for meit doesn’t matter when we fallcan i get into you 멍청한 날 네 게 들여줄래,활력,12
1733,쉴 수 있게 oh baby 네 눈을 보면 어둠뿐인 내 시야에 네 세상이 스치면 눈이 부셔 눈물을 훔쳐 baby you're my forestbaby you're the only place for rest for me it doesn’t matter where we arebaby you're my reasonbaby you change me like the season for meit doesn’t matter when we fall 사실 난 말 야앙 상해 진 마음뿐인 나무야 매일 버틸 뿐 야 어쩌면 난 말 야 길을 잃을지 몰라 but you light my lifeyou light my lifebaby you're my forestbaby you're the only place for rest for me it doesn’t matter where we arebaby you're my reasonbaby you change me like the season for meit doesn’t matter when we fall,활력,12
1734,예상치 못한 순간 빠져드는 달콤함선 명해 지는 너를 향한 나의 감정 속에 우리 사이는 아직 이름조차 없는 걸 You can call me love in tonight 어둠도 silent for you 내 맘에 너를 수놓고만 싶어 오직 너만 듣게 Call you up 널 찾아 기다려 왔다고,활력,12
1735,말해 줘 yeah babe 오직 너만 원해 Call you up 너와 나 사이 벽을 넘어 내 맘 bounce back 벗어나긴 싫어 난 너의 I'm prisoner 부정할 순 없어 I wanna stay forever 갇혀 있고 싶어 네 게 서 이제부터 You can call me love 세상에 가장 아름다운 단어 beautiful이 말은 마치 너를 위해 태어난 듯해 어둠도 silent for you 내 맘에 너를 수놓고만 싶어 오직 너만 듣게 Call you up 널 찾아 기다려 왔다고,활력,12
1736,말해 줘 yeah babe 오직 너만 원해 Call you up 너와 나 사이 벽을 넘어 내 맘 bounce back 벗어날 수 없어 넌 나의 My prisoner 부정하긴 싫어 I wanna stay together 갇혀 있고 싶어 네 게 서 이제부터 You can call me love 가만히 번져 따스한 봄이 온 것 같이 너라는 숨결 천천히 나를 안아 주면 설렘보다 깊은 맘 난 느껴져 cause I'm falling in love tonight 난 살고 있어 너란 오늘 반짝이는 꿈인 것 같은 더 속삭여 줘 너의 이름 사랑이란 떨림을 담은 숨길 수가 없어 Call you up 네 게로 빠져드는 맘을 이대로 yeah babe 멈출 수가 없어 Call you up 이 순간 타오르고 있어 내 맘 bounce back 내 일분 일초 모든 곳에 새겨졌어,활력,12
1737,너란 이름 내 하루하루 모든 날이 사랑이라 불리는 이유,이별,9
1738,숱하게 스쳐간 감정들에 무뎌 지는 감각 언제 부턴가 익숙 해져 버린 마음을 숨기는 법들 난 어디쯤에 와 있나,이별,9
1739,앞만 보고 달려오기만 했던 돌아보는 것도 왠지 겁이 나 미뤄 둔 얘기들 시간이 가듯 내 안엔 행복했었던 때론 가슴이 저릴 만큼 눈물겨운 날도 매일 같이 뜨고 지는 태양과 저 달처럼 자연스레 보내,이별,9
1740,때론 울고 때론 웃고 기대하고 아파하지 다시 설레고 무뎌 지고 마음이 가는 대로 있는 그대로 수많은 별이 그랬듯이 언제나 같은 자리제 몫의 빛으로 환하게 비출 테니 숨기지 말고 너를 보여줄래,이별,9
1741,편히 네 모습 그대로 그래 괜찮아 괜찮아도 오늘 난 처음으로 솔직한 내 마음을 마주해 거울 앞에 서는 것도 머 뭇 대이 표정은 또 왜 이리도 어색해 아름다운 건 늘 소중하고 잠시 머물다 아득히 멀어 져도 늘 마주 보듯 평범한 일상을 채울 마음의 눈 그 안에 감춰 둔 외로움도 잠시 머물 수 있게 해 그저 바라봐 부드러운 바람이 불면 마음을 열어 지나갈 하루야 때론 울고 때론 웃고 기대하고 아파하지 다시 설레고 무뎌 지고 마음이 가는 대로 있는 그대로 수많은 별이 그랬듯이 언제나 같은 자리제 몫의 빛으로 환하게 비출 테니 숨기지 말고 너를 보여줄래,이별,9
1742,편히 네 모습 그대로 그래 괜찮아 괜찮아도 두 손에 가득 채워질 추억들은 소중한 우리 이야기 진심이 담긴 마음이 시간이 지 나 다시 기억할 수 있다면 말할 수 있을까,이별,9
1743,너도 행복했다고,짜증,10
1744,너와 울고 같이 웃고 기대하고 아파했지 모든 걸 쏟고 사랑하고 마음이 가는 대로 있는 그대로 말하지 못할 고민거리 깊게 상처 난 자리 늘 같은 속도로 흘러가는 시간이 언제나 그랬듯이 씻어 내줄 테니 흐르듯 살아도 그냥 괜찮아 괜찮아도,이별,9
1745,빛을 잃은 너의 두 눈동자 여 지난 모든 기억들을 지워 줘 짙어 진 안개 사이로 멀리 떠나온 길 시린 흔적만을 남긴 채 기억 끝을 잡아 봐도 끝내 오래 더 오래 깊은 침묵에 잠들어 Oh now holding this pain 모든 걸 버린 그날처럼 매일 더 괴로워져끝없이 눈앞에 oh Deja VuOh Deja VuOh Deja VuOh Deja VuSo I fallen now 난 이 숨결이 허락되는 날까지 다 신 너를 놓을 수 없어 우린 모든 순간 함께 할 테니 내 곁에서 더 멀어 지지 마 Eh 이 순간이 전부 거짓이 길 Uh 잠시 스쳐가는 착각이 길 젖은 눈물로도 뒤늦은 후 회로도 돌아갈 돌아갈 수 있다면 YeahSo now I’m holding this pain 모든 걸 버린 그대처럼 매일 더 선명 해져 끝없이 눈앞에 oh Deja VuOh Deja VuOh Deja VuOh Deja VuSo I fallen now 난 이 숨결이 허락되는 날까지 다 신 너를 놓을 수 없어 우린 모든 순간 함께 할 테니 내 곁에서 믿어 왔던 모든 진실이 거짓들 로 나를 뒤덮었으니 Oh ah 어둠 속 한 줄기 빛처럼 손잡아 준 너를 따라가너를 따라가 Oh Deja VuOh Deja VuOh Deja VuI’m saved now 너만을 위해 내 전부를 걸고서 아픈 상처가 깊어져도 모든 순간들이 꿈인 것처럼 네 곁에서 멀어 지지 않아 And now I’m in my Deja Vu,활력,12
1746,너의 웃음소리는 나만 들을 수 있어서 너무 좋아 너는 나와 너무 닮아서 내 모든 것 그 안엔 네 가 있어 늦은 밤 집으로 돌아갈 때 벌써 네 얼굴이 떠올라 아쉬움에 네 게 난 또 전화를 걸어 너라는 행운이 있다는 게 어떤 단어로도 그려지지 가 않아 Everytime I seek into your heart 내 마음속엔 네 가 깊게 자리 잡고 있어 Everytime I hold your tiny hands 꽉 잡은 이 두 손을 꼭 놓지 않을게,활력,12
1747,for youfor you for you 너에게 한 걸음씩 다가 갈게 조금 서툴어도 언젠가는 닿을 테니까 모른 척하지 말아 줄래,짜증,10
1748,투명한 세상에 유일한 선물은 너야 Everytime I seek into your heart 내 마음속엔 네 가 깊게 자리 잡고 있어 Everytime I hold your tiny hands 꽉 잡은 이 두 손을 꼭 놓지 않을게,활력,12
1749,for youEverytime I seek into your heartEverytime I hold your tiny hands,활력,12
1750,I don't need no coupeor stars out the roof 만약 원하면 다 가질 수 있다 해도 when things make me blueI don't need no nothing 네 가 그려진 미래엔 비약 없어 해지는 창가에서 복잡할 게 또 뭐 있어 앞이 안 갯 속이라도 숨기는 건 못 해서 생각을 접어 여기선 나란히 누워 다 멀어 져 babe I need you tolook at me now 이건 다 꿈같아 아침에 눈을 뜨면 I pinch myselfI’m afraid what’s coming nextbut we got no time for nonsense 난 너와 있으면 너와 있으면 애써 주위를 돌아보지 않아 좋아 겁이 나게 layin' us to rest 내가 더 멋진 사람이 될 게 때로는 높은 벽 실감이 나도 두 팔은 더 넓게 걱정을 다 덜지는 못해도 지금은 조금 흐느껴도 아름다움만 줄게,활력,12
1751,look at me now 이건 다 꿈 같애아 침에 눈을 뜨면 I pinch myselfI’m afraid what’s coming nextbut we got no time for nonsense,활력,12
1752,Babe good morning oh yeah 이제 일어나야 할 시간이야 아침 햇살이 너를 반겨 줄 시간이야,이별,9
1753,Morning coffee 한 잔과 마르지 않은 머리가 하루의 시작을 알리고 있어 차가운 도시의 출근길 어쩔 땐 버겁기도 하지 내가 힘이 되어 줄게,활력,12
1754,Wake up wake up wake upnext to youWake up wake up wake upnext to youWake up wake up wake upnext to youWake up wake up wake up 악몽에 젖어 깼을 때 그래 그 때 그럴 때 세상은 때 탄 하얀색 그래 그 때 그럴 때 Morning coffee 한 잔과 우리 둘 만의 노래가 괜찮을 거라,활력,12
1755,말하고 있어 Hold on tightLook at my eyes 거친 파도가 잠잠 해지게 Wake up wake up wake upnext to youWake up wake up wake upnext to youWake up wake up wake upnext to youWake up wake up wake up 매일 아침을 속삭여 줄게,활력,12
1756,늦은 아침에 속삭여 줄게,이별,9
1757,매일 아침에 널 깨워 줄게 내일 아침도 널 깨워 줄게,이별,9
1758,숨쉬어 내 옆에 너와 같이 꿈꿔 내 옆에 너와 같이 이래야 내가 사랑하는 것 같지 모든 날이 너만으로 다 가득 차길 함께 걸어 발을 똑같이 웃는 표정 하나도 다 똑같이 이제야 내가 사랑하는 것 같지 넌 왜 이 모든 걸 거짓말 같다 할 지네 웃음이 날 반길 때 깨고 싶지 않아 너란 꿈 안에서 내가 짓는 이 미소가 감춰 지지 않아 너무 행복해서 오늘은 더 많은 시간을 너와 한참을 떠들고 행복할 거야 저 하늘 아래 누구보다도 네 가사랑 받는단 걸 느끼게 할 거야 ohh 이제야 알게 됐어 나 너로서 내가 사랑하는 법 말 야 ohh oh ooh hooI love you the way you are 네 가 아는 것보다 I just wanna be with yaYou know i really love ya 숨쉬어 내 옆에 너와 같이 꿈꿔 내 옆에 너와 같이 이래야 내가 사랑하는 것 같지 모든 날이 너만으로 다 가득 차길 함께 걸어 발을 똑같이 웃는 표정 하나도 다 똑같이 이제야 내가 사랑하는 것 같지 넌 왜 이 모든 걸 거짓말 같다 할지,이별,9
1759,Falling in love 너에 겐 난 Option 시작부터 다른 너와 나 깨지는 Heart 빗나간 네 Mention 익숙하거든,활력,12
1760,I think I lost my mindBut It’s my kind of love 아끼지 않고 다 쏟아 내고는 주저앉아 문득 어느 순간 지친 내가 보여 애쓰고 있지만 So I can’t love youEven though I do 밀어 내 봐도 난 너를 못 이겨 날 버리고 날 잃을수록 넌 반짝이는 아이러니 So I N V UI N V UI N V U 기대지 마 기대하지도 마 몇 번을 되뇌고 되놰도 그 손길 한 번에 무너지는 날 볼 때 네 기분은 어 때 I guess I lost my mindYeah It’s my kind of love 늘 처음인 것처럼 서툴러서 또 상처가 나 무뎌 지기 전에 아물기도 전에 잔뜩 헤집어 놔 So I can’t love youEven though I do 밀어 내 봐도 난 너를 못 이겨 날 버리고 날 잃을수록 넌 반짝이는 아이러니 So I N V UI N V UI N V U 식은 온기부서 진 맘이 자꾸 날 할퀴어 아파도 못 멈춰 So when you leavePlease make it easyCause I N V UI N V UI N V UI N V UI N V U,짜증,10
1761,떨려 오는 별빛 반짝이는데 넌 어디를 보고 있는 지금 방이라도 사라질 것 같은데 불을 켜 줘 심장이 깜깜 해 오늘도 기분은 시무룩 해 너의 마음 안에 있는 내 모습은 내 맘 같지 않아 어느 틈에 놓쳐 버린 걸까 좋아하는 만큼 별은 떠오르고 여전히 나는 어쩔 줄 모르고 안개 속에 갇힌 그 말투 속에 담긴 도무지 알 수 없는 니가 생각나는 밤 떨려 오는 별빛 반짝이는데 넌 어디를 보고 있는 지금 방이라도 사라질 것 같은데 기다렸던 시간이 지나고 이제 보내줄 게 아냐 아직은 너를 내 방에 몰래 몰래 간직하고 싶은 밤 밤 밤 밤에 밤 하늘을 날아 as time time for the moon night 꿈 속에서 너를 만 나 열렬한 사랑 고백 해볼까 해볼까 창문 너머로 너를 계속 불러 보고 있어 이렇게 너랑 나 우리 둘의 사이가 조금 더 좁혀 지길 기대하고 싶은 밤 떨려 오는 별빛 반짝이는데 넌 어디를 보고 있는 지금 방이라도 사라질 것 같은데 기다렸던 시간이 지나고 이제 보내줄 게 아냐 아직은 너를 내방에 몰래 몰래 간직하고 싶어다가 가기엔 너의 맘이 확실하지 않아 망설여 지지만 여기 있기 엔 너무 좋아져 버린 내 맘 볼 수 없으니까 지금이 며칠째 훌쩍이는데 넌 어디로 가고 있는지 당장이라도 따라가고 싶은데 기다렸던 순간 오늘이 모두 다 지나고 하염없이 너를 쫓았던 밤 손에 닿지 않는 니가 보고 싶은 밤 밤 밤 밤에 밤하늘을 날아 as time time for the moon night 꿈 속에서 너를 만나,이별,9
1762,일어나 여기 바람이 잠시 머물러 가는 곳에 혼자서는 파란 하늘빛은 허 전해 한동안 말없이 또 눈이 부셨네,이별,9
1763,여기서 우리 햇볕을 널은 가지를 바라보자 마음에 담긴 파도를 속삭이자 오랜 시간 속에 묻고 싶은 말이 많았어,승리,6
1764,sail to the sunshinei just wanna realize 오늘은 이대로 눈부신 햇살 속에 너 하나만 내 품 안에 담고 싶은데 Lying in the sunshinei knew we’d come around 잊고 있었어 똑같은 일상 속에 숨겨 왔던,활력,12
1765,내 꿈속에 잠들고 싶어 이대로 멀리서 바라보면 손끝에 다시 잡힐 것만 같았어,이별,9
1766,수많은 밤의 얼룩들은 선명해 한동안 말없이 이 길을 걸었네,이별,9
1767,여기서 우리 초록이 물든 풍경을 바라보자 길어 진 마음에 그늘은 덮어두자 늘 내 가슴속에 전하지 못한 말이 남았어,이별,9
1768,sail to the sunshinei just wanna realize 오늘은 이대로 눈부신 햇살 속에 너 하나만 내 품 안에 담고 싶은데 Lying in the sunshinei knew we’d come around 잊고 있었어 똑같은 일상 속에 숨겨 왔던,활력,12
1769,내 꿈속에 잠들고 싶어 이대로,이별,9
1770,푸른 빛을 품은 그대를 찾아서 난 지금 어 딘 가로 야간 비행 차가운 바람을 뚫고 날 아가 전에 봤던 빛 그 꽃을 찾아서 난 지금 어 딘 가로 야간 비행 확실한 게 없어도 난 달려 가또 해가 뜰 때쯤 내 힘이 사라진 대도 그대의 찻잔에 띄워 놓고 싶은 아무도 모르는 그 꽃을 찾아서 그대 몰래 떠나는 나만의 야간 비행 꿈에서 봤던 빛 그 꽃을 찾아서 난 지금 어 딘 가로 야간 비행 내일이 없다고 해도 달려 가또 해가 뜰 때쯤 내 힘이 사라진 대도 그대의 찻잔에 띄워 놓고 싶은 아무도 모르는 그 꽃을 찾아서 그대 몰래 떠나는 나만의,이별,9
